"","inst_type","org_name","ORG_STATE","IDC_decline","oldIDC","totaldirect","IDC_pct_decline","IDC_decline_mm","totaldirect_mm","oldIDC_mm","IDC_plot_name"
"1402","Not Higher Ed","Indelible Learning, Inc.","CA",131171.8,215875,564688,0.607628488708743,0.1311718,0.564688,0.215875,"Other"
"1403","Not Higher Ed","Indian Health Council, Inc.","CA",255730.2,684762,2860212,0.373458515513419,0.2557302,2.860212,0.684762,"Other"
"1404","Not Higher Ed","Indian Institute Of Science","",0,6661,113701,0,0,0.113701,0.006661,"Other"
"1405","Not Higher Ed","Indiana State Department Of Health","IN",0,150717,1626547,0,0,1.626547,0.150717,"Other"
"1406","Not Higher Ed","Indiana University Indianapolis","IN",4840064,8165279,24464304,0.592761619045718,4.840064,24.464304,8.165279,"Other"
"1407","Not Higher Ed","Indoor Biotechnologies","VA",108002.15,162866,365759,0.663135031252686,0.10800215,0.365759,0.162866,"Other"
"1408","Not Higher Ed","Infectious Disease Society Kota Kinabalu","",0,8717,126246,0,0,0.126246,0.008717,"Other"
"1409","Not Higher Ed","Infectious Diseases Institute","",2.72848410531878e-12,55373,880183,4.92746303310058e-17,2.72848410531878e-18,0.880183,0.055373,"Other"
"1410","Not Higher Ed","Infectious Diseases Res Collaboration","",0,45370,801716,0,0,0.801716,0.04537,"Other"
"1411","Not Higher Ed","Infinite Biomedical Technologies, Llc","MD",324412.5,519060,1297650,0.625,0.3244125,1.29765,0.51906,"Other"
"1412","Not Higher Ed","Inflamed, Inc.","KY",0,5000,50000,0,0,0.05,0.005,"Other"
"1413","Not Higher Ed","Informai, Inc.","TX",17912.55,51831,226123,0.345595300109973,0.01791255,0.226123,0.051831,"Other"
"1414","Not Higher Ed","Infotech Soft, Inc.","FL",13011.15,100044,580219,0.130054276118508,0.01301115,0.580219,0.100044,"Other"
"1415","Not Higher Ed","Ingenious Targeting Laboratory, Inc.","NY",166263.75,266022,665055,0.625,0.16626375,0.665055,0.266022,"Other"
"1416","Not Higher Ed","Inhalon Biopharma, Inc.","NC",642770.65,1055914,2754289,0.608733902571611,0.64277065,2.754289,1.055914,"Other"
"1417","Not Higher Ed","Inherent Biosciences, Inc.","UT",87990,175926,586240,0.50015347361959,0.08799,0.58624,0.175926,"Other"
"1418","Not Higher Ed","Inlighta Biosciences, Llc","GA",54183.9,86694,216734,0.625001730223545,0.0541839,0.216734,0.086694,"Other"
"1419","Not Higher Ed","Innovation Research And Training, Inc.","NC",647942.65,816388,1122969,0.793669982900288,0.64794265,1.122969,0.816388,"Other"
"1420","Not Higher Ed","Innovative Biotherapies, Inc.","MI",67838.95,219175,1008907,0.309519561993841,0.06783895,1.008907,0.219175,"Other"
"1421","Not Higher Ed","Innovative Design Labs, Inc.","MN",623068.75,1008910,2572275,0.617566234847509,0.62306875,2.572275,1.00891,"Other"
"1422","Not Higher Ed","Inova Health Care Services","VA",114270.3,225727,905378,0.506232307167508,0.1142703,0.905378,0.225727,"Other"
"1423","Not Higher Ed","Inovcares Connected Comprehensive Healthcare Corporation","MD",24593.65,65314,271469,0.376544844903084,0.02459365,0.271469,0.065314,"Other"
"1424","Not Higher Ed","Inprint Bio Llc","CT",49312.5,78900,197250,0.625,0.0493125,0.19725,0.0789,"Other"
"1425","Not Higher Ed","Inserm Paris 5","",0,8572,107145,0,0,0.107145,0.008572,"Other"
"1426","Not Higher Ed","Inserm Strasbourg","",0,20000,250000,0,0,0.25,0.02,"Other"
"1427","Not Higher Ed","Insight Surgical Technologies, Llc","NH",181105.7,289769,724422,0.625000258826859,0.1811057,0.724422,0.289769,"Other"
"1428","Not Higher Ed","Insightfil","MA",33420.95,111617,521307,0.29942526676044,0.03342095,0.521307,0.111617,"Other"
"1429","Not Higher Ed","Insilica, Llc","MD",0,48420,503700,0,0,0.5037,0.04842,"Other"
"1430","Not Higher Ed","Insilicom, Llc","FL",36032.6,50006,93156,0.720565532136144,0.0360326,0.093156,0.050006,"Other"
"1431","Not Higher Ed","Insoma Bio, Inc.","NC",52970.95,118000,433527,0.448906355932203,0.05297095,0.433527,0.118,"Other"
"1432","Not Higher Ed","Inspire Rx Llc","MI",145604,229379,558500,0.634774761421054,0.145604,0.5585,0.229379,"Other"
"1433","Not Higher Ed","Instanosis, Inc.","DE",103513.65,179460,506309,0.576806252089602,0.10351365,0.506309,0.17946,"Other"
"1434","Not Higher Ed","Institut National / Recherche Biomedical","",0,17497,233718,0,0,0.233718,0.017497,"Other"
"1435","Not Higher Ed","Institut Pasteur","",0,69187,1334794,0,0,1.334794,0.069187,"Other"
"1436","Not Higher Ed","Institut Pasteur Du Cambodge","",0,51372,1081439,0,0,1.081439,0.051372,"Other"
"1437","Not Higher Ed","Institute For Basic Res In Dev Disabil","NY",99011.5,163933,432810,0.60397540458602,0.0990115,0.43281,0.163933,"Other"
"1438","Not Higher Ed","Institute For Future Intelligence, Inc.","MA",0,18111,251580,0,0,0.25158,0.018111,"Other"
"1439","Not Higher Ed","Institute For Molecular Medicine","CA",100677.55,613912,3421563,0.163993455088026,0.10067755,3.421563,0.613912,"Other"
"1440","Not Higher Ed","Institute For Systems Biology","WA",4014681.5,5641132,10950001,0.711680120231188,4.0146815,10.950001,5.641132,"Other"
"1441","Not Higher Ed","Institute/Research/Biotechnology Fdn","",0,6610,124270,0,0,0.12427,0.00661,"Other"
"1442","Not Higher Ed","Instituto De Efectividad Clinica Y Sanit","",0,7978,99721,0,0,0.099721,0.007978,"Other"
"1443","Not Higher Ed","Intact Genomics, Inc.","MO",160230.15,256368,640919,0.625000585096424,0.16023015,0.640919,0.256368,"Other"
"1444","Not Higher Ed","Integral Molecular","PA",267138.35,427421,1068551,0.625000526413068,0.26713835,1.068551,0.427421,"Other"
"1445","Not Higher Ed","Integrated Medical Sensors","CA",45063.2,99587,363492,0.45250082842138,0.0450632,0.363492,0.099587,"Other"
"1446","Not Higher Ed","Integrated Micro-Chromatography Systems, Inc.","SC",0,44414,597159,0,0,0.597159,0.044414,"Other"
"1447","Not Higher Ed","Integurx Therapeutics Llc","NJ",55621.1,88994,222486,0.624998314493112,0.0556211,0.222486,0.088994,"Other"
"1448","Not Higher Ed","Intelligent Hearing Systems","FL",0,15227,280543,0,0,0.280543,0.015227,"Other"
"1449","Not Higher Ed","Inter Tribal Council Of Arizona, Inc.","AZ",0,209840,4369054,0,0,4.369054,0.20984,"Other"
"1450","Not Higher Ed","Inter-American Institute For Cooperation On Agriculture -Iica","",0,45455,454545,0,0,0.454545,0.045455,"Other"
"1451","Not Higher Ed","International Agency For Res On Cancer","",0,243755,3274702,0,0,3.274702,0.243755,"Other"
"1452","Not Higher Ed","International Aids Vaccine Initiative","NY",9548.5,66838,381930,0.142860348903318,0.0095485,0.38193,0.066838,"Other"
"1453","Not Higher Ed","International Association Fire Fighters","DC",0,224335,2804211,0,0,2.804211,0.224335,"Other"
"1454","Not Higher Ed","International Brotherhood Of Teamsters","DC",7.27595761418343e-12,178484,5131500,4.07653213407556e-17,7.27595761418343e-18,5.1315,0.178484,"Other"
"1455","Not Higher Ed","International Centre Of Insect Physiolog","",1.81898940354586e-12,12994,187005,1.3998687113636e-16,1.81898940354586e-18,0.187005,0.012994,"Other"
"1456","Not Higher Ed","International Centre/Genetc Engr/Biotech","",0,8347,104333,0,0,0.104333,0.008347,"Other"
"1457","Not Higher Ed","International Chemical Workers Union","OH",7.27595761418343e-12,308413,4776341,2.35916048097305e-17,7.27595761418343e-18,4.776341,0.308413,"Other"
"1458","Not Higher Ed","International Ctr/Diarrhoeal Dis Res","",0,21407,267593,0,0,0.267593,0.021407,"Other"
"1459","Not Higher Ed","International Food Protection Trng Inst","MI",190205.2,361048,1138952,0.526814163213756,0.1902052,1.138952,0.361048,"Other"
"1460","Not Higher Ed","International Union, Uaw Of Amer Afl-Cio","MI",0,133020,2727998,0,0,2.727998,0.13302,"Other"
"1461","Not Higher Ed","Interval Therapeutics Llc","MS",0,27244,259265,0,0,0.259265,0.027244,"Other"
"1462","Not Higher Ed","Intervexion Therapeutics, Llc","AR",0,46170,4268819,0,0,4.268819,0.04617,"Other"
"1463","Not Higher Ed","Intralytix, Inc.","MD",48716.55,194379,971083,0.250626610899326,0.04871655,0.971083,0.194379,"Other"
"1464","Not Higher Ed","Invenio Imaging Inc.","CA",15190,141781,843940,0.107137063499341,0.01519,0.84394,0.141781,"Other"
"1465","Not Higher Ed","Invizyne Technologies, Inc.","CA",58570.3,80617,146978,0.726525422677599,0.0585703,0.146978,0.080617,"Other"
"1466","Not Higher Ed","Ionic Pharmaceuticals","MA",21270.95,55067,225307,0.386273993498829,0.02127095,0.225307,0.055067,"Other"
"1467","Not Higher Ed","Iowa Dept Agriculture/Land Stewardship","IA",7947.5,141222,1032596,0.0562766424494767,0.0079475,1.032596,0.141222,"Other"
"1468","Not Higher Ed","Iowa State Dept/ Inspections And Appeals","IA",0,18532,446468,0,0,0.446468,0.018532,"Other"
"1469","Not Higher Ed","Ipaces, Llc","NY",142177.25,292040,999085,0.486841699767155,0.14217725,0.999085,0.29204,"Other"
"1470","Not Higher Ed","Iris Kinetics Inc","MA",25970.65,58372,216009,0.444916226958131,0.02597065,0.216009,0.058372,"Other"
"1471","Not Higher Ed","Iris Media, Inc.","OR",13992.8,46730,218248,0.299439332334689,0.0139928,0.218248,0.04673,"Other"
"1472","Not Higher Ed","Irx Reminder, Llc","OH",108730.5,173946,434770,0.625081921975786,0.1087305,0.43477,0.173946,"Other"
"1473","Not Higher Ed","Isa Associates, Inc.","VA",350647.1,601760,1674086,0.582702572454135,0.3506471,1.674086,0.60176,"Other"
"1474","Not Higher Ed","Isabl Inc.","NY",160536.5,260510,666490,0.616239299834939,0.1605365,0.66649,0.26051,"Other"
"1475","Not Higher Ed","Isca Technologies, Inc.","CA",157017.65,260663,690969,0.602377974626242,0.15701765,0.690969,0.260663,"Other"
"1476","Not Higher Ed","Isono Health, Inc.","CA",0,115927,858941,0,0,0.858941,0.115927,"Other"
"1477","Not Higher Ed","Istovisr","WV",134608.9,264061,863014,0.50976441049606,0.1346089,0.863014,0.264061,"Other"
"1478","Not Higher Ed","It Bio, Llc","MA",166888.45,267022,667557,0.624998876497068,0.16688845,0.667557,0.267022,"Other"
"1479","Not Higher Ed","Ivos Medical, Inc.","CA",137621.1,220194,550486,0.624999318782528,0.1376211,0.550486,0.220194,"Other"
"1480","Not Higher Ed","J. Craig Venter Institute, Inc.","CA",442774.15,577999,901499,0.766046567554615,0.44277415,0.901499,0.577999,"Other"
"1481","Not Higher Ed","J. David Gladstone Institutes","CA",12350682.55,16450716,27875103,0.750768692985764,12.35068255,27.875103,16.450716,"J. David Gladstone Institutes"
"1482","Not Higher Ed","Jacaranda Biosciences, Inc.","CA",23893.05,58278,229233,0.40998404200556,0.02389305,0.229233,0.058278,"Other"
"1483","Not Higher Ed","Jackson Laboratory","ME",26237333.05,35747321,65538567,0.733966415273469,26.23733305,65.538567,35.747321,"Jackson Laboratory"
"1484","Not Higher Ed","Jackson State University","MS",698794.55,1124532,3579260,0.621409217345527,0.69879455,3.57926,1.124532,"Other"
"1485","Not Higher Ed","Jaeb Center For Health Research, Inc.","FL",354449.1,3779665,23022667,0.093777914180225,0.3544491,23.022667,3.779665,"Other"
"1486","Not Higher Ed","Javelin Biotech","MA",241326.35,328637,582071,0.734324954280863,0.24132635,0.582071,0.328637,"Other"
"1487","Not Higher Ed","Jbs Science, Inc.","PA",18710,51536,218840,0.363047190313567,0.01871,0.21884,0.051536,"Other"
"1488","Not Higher Ed","Jillion Therapeutics Inc.","NY",129051.65,221474,616149,0.582694356899681,0.12905165,0.616149,0.221474,"Other"
"1489","Not Higher Ed","Johns Hopkins University","MD",21084461.25,29707967,61549929,0.7097241372996,21.08446125,61.549929,29.707967,"Johns Hopkins University"
"1490","Not Higher Ed","Joint Clinical Research Center","",0,2240,28000,0,0,0.028,0.00224,"Other"
"1491","Not Higher Ed","Jordan University/Science & Technology","",0,11152,277805,0,0,0.277805,0.011152,"Other"
"1492","Not Higher Ed","Jorvec Corporation","FL",0,17452,408585,0,0,0.408585,0.017452,"Other"
"1493","Not Higher Ed","Jos University Teaching Hospital","",9.09494701772928e-13,17912,386056,5.07757202865637e-17,9.09494701772928e-19,0.386056,0.017912,"Other"
"1494","Not Higher Ed","Joslin Diabetes Center","MA",5746804.4,8314773,18084827,0.691155898062401,5.7468044,18.084827,8.314773,"Other"
"1495","Not Higher Ed","Judge Baker Children's Center","MA",126000,252130,1049672,0.49974219648594,0.126,1.049672,0.25213,"Other"
"1496","Not Higher Ed","Juxtopia, Llc","MD",23620,67289,327742,0.351023198442539,0.02362,0.327742,0.067289,"Other"
"1497","Not Higher Ed","Kaiser Foundation Research Institute","CA",14880328.4,26790457,82105027,0.555433914397205,14.8803284,82.105027,26.790457,"Kaiser Foundation Research Institute"
"1498","Not Higher Ed","Kalocyte, Inc.","MD",0,57538,895826,0,0,0.895826,0.057538,"Other"
"1499","Not Higher Ed","Kamuzu University Of Health Sciences","",0,101483,1607972,0,0,1.607972,0.101483,"Other"
"1500","Not Higher Ed","Kansas State Department Of Agriculture","KS",1364.1,151918,1456858,0.00897918613989127,0.0013641,1.456858,0.151918,"Other"
"1501","Not Higher Ed","Kansas State University","KS",1060547.65,1552408,3279069,0.683162963602352,1.06054765,3.279069,1.552408,"Other"
"1502","Not Higher Ed","Karolinska Institute","",0,97579,1861672,0,0,1.861672,0.097579,"Other"
"1503","Not Higher Ed","Kasa Bio, L.l.c.","GA",0,19325,515330,0,0,0.51533,0.019325,"Other"
"1504","Not Higher Ed","Kathera Bioscience Inc.","NJ",0,70741,487259,0,0,0.487259,0.070741,"Other"
"1505","Not Higher Ed","Katholieke Universiteit Leuven","",0,15495,193693,0,0,0.193693,0.015495,"Other"
"1506","Not Higher Ed","Kdh Research And Communication, Inc.","GA",780354.85,1019674,1595461,0.765298369871155,0.78035485,1.595461,1.019674,"Other"
"1507","Not Higher Ed","Keck Graduate Inst Of Applied Life Scis","CA",113258.1,165585,348846,0.683987680043482,0.1132581,0.348846,0.165585,"Other"
"1508","Not Higher Ed","Keliomics, Inc.","OR",66577.5,106524,266310,0.625,0.0665775,0.26631,0.106524,"Other"
"1509","Not Higher Ed","Kent County Memorial Hospital","RI",0,67743,582866,0,0,0.582866,0.067743,"Other"
"1510","Not Higher Ed","Kentucky State Department Of Agriculture","KY",0,71126,711874,0,0,0.711874,0.071126,"Other"
"1511","Not Higher Ed","Kenya Medical Research Institute (Kemri)","",0,53092,875067,0,0,0.875067,0.053092,"Other"
"1512","Not Higher Ed","Kenyatta  National  Hospital","",0,70860,1480269,0,0,1.480269,0.07086,"Other"
"1513","Not Higher Ed","Kenyatta University","",0,8000,148336,0,0,0.148336,0.008,"Other"
"1514","Not Higher Ed","Kephera Diagnostics, Llc","MA",475675.3,981790,3374098,0.48449800873914,0.4756753,3.374098,0.98179,"Other"
"1515","Not Higher Ed","Keraceuticals, Inc.","TX",0,45283,328208,0,0,0.328208,0.045283,"Other"
"1516","Not Higher Ed","Kessler Foundation, Inc.","NJ",617834.4,1072274,3200487,0.576190787056293,0.6178344,3.200487,1.072274,"Other"
"1517","Not Higher Ed","Khon Kaen University","",0,22853,238643,0,0,0.238643,0.022853,"Other"
"1518","Not Higher Ed","Kilele Health Inc.","OH",38811.8,63659,165648,0.609682841389277,0.0388118,0.165648,0.063659,"Other"
"1519","Not Higher Ed","Kilimanjaro Christian Medical Centre","",0,37090,696142,0,0,0.696142,0.03709,"Other"
"1520","Not Higher Ed","Killer Snails Llc","NY",55034.45,147983,619657,0.371897109803153,0.05503445,0.619657,0.147983,"Other"
"1521","Not Higher Ed","Kinea Bio, Inc.","WA",16706.3,52175,236458,0.320197412553905,0.0167063,0.236458,0.052175,"Other"
"1522","Not Higher Ed","Kinetic River Corporation","CA",36139.85,74939,258661,0.482256902280521,0.03613985,0.258661,0.074939,"Other"
"1523","Not Higher Ed","Kinetiq Therapeutics Llc","TX",100609.6,160975,402436,0.625001397732567,0.1006096,0.402436,0.160975,"Other"
"1524","Not Higher Ed","King's College London","",0,51097,768718,0,0,0.768718,0.051097,"Other"
"1525","Not Higher Ed","Kintampo Health Research Centre","",0,13280,229206,0,0,0.229206,0.01328,"Other"
"1526","Not Higher Ed","Kintara Therapeutics, Inc.","CA",3.63797880709171e-12,24074,672430,1.51116507729987e-16,3.63797880709171e-18,0.67243,0.024074,"Other"
"1527","Not Higher Ed","Kitware, Inc.","NY",401582.2,540991,929392,0.742308467238827,0.4015822,0.929392,0.540991,"Other"
"1528","Not Higher Ed","Kj Biosciences, Llc","TX",32357.9,63227,205794,0.511773451215462,0.0323579,0.205794,0.063227,"Other"
"1529","Not Higher Ed","Klein Buendel, Inc.","CO",461438.3,810410,2326478,0.569388704482916,0.4614383,2.326478,0.81041,"Other"
"1530","Not Higher Ed","Koli, Inc.","CA",55222.15,141400,574519,0.390538543140028,0.05522215,0.574519,0.1414,"Other"
"1531","Not Higher Ed","Koliber Biosciences, Inc.","CA",58447.5,93516,233790,0.625,0.0584475,0.23379,0.093516,"Other"
"1532","Not Higher Ed","Kommodo Therapeutics Llc","MN",0,31424,261445,0,0,0.261445,0.031424,"Other"
"1533","Not Higher Ed","Koronis Biomedical Technologies Corporat","MN",208437.9,335061,844154,0.622089410584938,0.2084379,0.844154,0.335061,"Other"
"1534","Not Higher Ed","Kovina Therapeutics Inc.","IN",0,118317,816289,0,0,0.816289,0.118317,"Other"
"1535","Not Higher Ed","Ksana Health, Inc.","OR",89338,213523,827900,0.4183998913466,0.089338,0.8279,0.213523,"Other"
"1536","Not Higher Ed","Kure. Ai, Inc.","OH",61425.8,102200,271828,0.601035225048924,0.0614258,0.271828,0.1022,"Other"
"1537","Not Higher Ed","Kwame Nkrumah University/Science/Tech","",0,41767,823335,0,0,0.823335,0.041767,"Other"
"1538","Not Higher Ed","Kwazulu-Natal Research Institute Tb-Hiv","",0,34211,633468,0,0,0.633468,0.034211,"Other"
"1539","Not Higher Ed","Ky St Cabinet/Health/Family Services","KY",0,34348,480652,0,0,0.480652,0.034348,"Other"
"1540","Not Higher Ed","Kyevo-Mogylyanska Akademiya, Natsionalny Universytet","",0,6600,82500,0,0,0.0825,0.0066,"Other"
"1541","Not Higher Ed","Kytopen Corp","MA",96668.75,154958,388595,0.623838394919914,0.09666875,0.388595,0.154958,"Other"
"1542","Not Higher Ed","L2 Diagnostics, Llc","CT",127058.4,375565,1660290,0.33831267556881,0.1270584,1.66029,0.375565,"Other"
"1543","Not Higher Ed","La Jolla Institute For Immunology","CA",9278727.7,12025504,18661508,0.771587427853336,9.2787277,18.661508,12.025504,"Other"
"1544","Not Higher Ed","Labsys, Llc","MI",20359.8,53601,221608,0.379839928359546,0.0203598,0.221608,0.053601,"Other"
"1545","Not Higher Ed","Laderx Llc","NC",0,36250,244060,0,0,0.24406,0.03625,"Other"
"1546","Not Higher Ed","Lagos State University Teaching Hospital","",0,12224,259655,0,0,0.259655,0.012224,"Other"
"1547","Not Higher Ed","Lagrange Scientific, Llc","KY",166833.5,258197,609090,0.646148096221102,0.1668335,0.60909,0.258197,"Other"
"1548","Not Higher Ed","Lake Forest College","IL",0,5776,125000,0,0,0.125,0.005776,"Other"
"1549","Not Higher Ed","Lamassu Bio Inc","NC",0,71300,604559,0,0,0.604559,0.0713,"Other"
"1550","Not Higher Ed","Lamassu Pharma Inc.","NC",113667.35,205352,611231,0.553524436090226,0.11366735,0.611231,0.205352,"Other"
"1551","Not Higher Ed","Lamprogen, Inc.","WA",166833.9,266934,667334,0.625000561936658,0.1668339,0.667334,0.266934,"Other"
"1552","Not Higher Ed","Lankenau Institute For Medical Research","PA",243287.95,415915,1150847,0.584946323166993,0.24328795,1.150847,0.415915,"Other"
